
,Text,Label
250,"沢山のお電話ありがとうございました 

繋がりにくいお電話でしたが
ご理解とご協力ありがとうございました！

12月、2020年最後、
笑ってお会いできるよう、
私も心と体をととのえておきます✨

皆様と銀座でお会いできるのを
心… ",0
251,"good jobしょうちゃんさん、
ありがとうございます🌺 🌺

私には珍しく、強めの光が撮れました☺️✨🌈✨",0
252,"小説進捗状況
従者を不憫にして隙あらば闇落ちさせようとする作者とは私… 
君も早く闇落ちしようよ…きっと楽しいよ…！",0
253,"町田くんの配信楽しかった！
OPの映像の制作話などもしてくれました 
チェリまほ",0
254,"ほんとに。目先のことしか考えれない子が多いんですよね   
こうすればああなるってちゃんとイメージして行動してほしいです。
あ、これは今日の朝ランです ",0
255,美味しかったです ,0
256,"ノースフェイス ホットショットクラシック 



☑️実質8,897円 🔥
➡️メルカリ13,000円売切れ

人気のノースフェイス🔥
楽天がお得です 

【計算方法】
💡1000円引… ",0
257,やはりいきなり体動かすと血圧下がったりしますからね😅ぜひ明日から頑張ってくださいね ,0
258,マフラーするぐらいになったらお出掛け前に口元隠して撮ってみ？需要あるでない？ ,0
259,"検討してみますー！色々調べてみますね 
買いたさ増しました🙌🙌🙌",0
260,"ショートいいねぇ～～　
また違った新しい歩香が見れたなぁ 　
ミスコンの時がなつやしい ",0
261,杉山くん根はいい子なの推せるので大地先生との絡みめちゃくちゃ楽しみです〜 ✨,0
262,"関西へGO toしたお友達からおみやげ 

関東に無くなった😭【カール】❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️

めちゃくちゃ嬉しい🤣

じゃがりこまで頂いた💞

カール
嬉しい
ありがとう
関東でも… ",0
263,ありがとうございます！🙇‍♂️漢字ですと、意味や仕組みがわかりやすくていいですね！ 日本語だと核磁気共鳴画像法、だそうですが、磁力共振の方がイメージが湧き易い感じがします…！☺️,0
264,ありがとうございます！ ,0
265,"ありがとうございます 
突然で驚きましたが、とりあえず良かったです👍",0
266,同じく。目線外したお洒落写真、練習しましょう！ ,0
267,お声かけ頂きありがとうございます 交換可能でございますので、DMお願い致します🙇🏻‍♀️,0
268,"アルジさん 

そうですね！😂
おはようございます 🙌",0
269,シューズ、リボンリボン交換いただきました ,0
270,ご感想をありがとうございます 🌿 ,0
271,"しもんさん、こんにちは✨
大なり小なり後悔ありますよね😅

今はそれほど傷が深すぎたんだなって時間薬に頼ってます💦

ただ、１つだけそのおかげで良かったことがあるんです。
辛い人の気持ちがちゃんと… ",0
272,なるほどです。つい先日、正式に会社とお別れしたので、もうすぐ軽貨物フリーランスです。早くやりたい ,0
273,エリクシールは昔から良いですよね ,0
274,"学校終わった人～お疲れ様 
ゆっくり休んでください(^^)",0
275,やっと1人で来れたよ ,0
276,"嘘の呼吸
伍の型    キクティー
面白くないから訴えられろしん  ",0
277,私が気になるのは【 ちょうどいい黒 】の ガーナブラック 公式アカウントのフォローと選択してツイートでキャンペーンに参加して、 吉沢亮 さんのスペシャルムービーが見れますよ  ガーナローストミルク　今年のガーナもおいしいぞ ,0
278,"ありがとうございます 💕
🐹③今後ともよろしくお願いします
！",0
279,"ルチルのは可愛いお話でした 
可愛いのはミチルだけど",0
280,"のらねこくん✩引用RTありがとう 
いつも感謝だよぉ💕",0
281,"髪の毛
だいぶ色が抜けちゃったし
青を入れようかなぉ～😆
前に使ってたの残ってるし ",0
282,"ありがとうございます 
加害者じゃないですけど、なんかドキドキしました！
途中から、他の人も来てくれました！",0
283,"映像は5×10の国立バージョンのままで
5×20の音源にしたらどうなるかを
やってみた 

パート2
5×20
5×10 ",0
284," 

うんうん 2020.02.21 2020.11.05",0
285,"この形のG-SHOCKは初めて見た(；´∀｀)
オシャレなデザインやねー ",0
286,"タカさん、ありがとうございます ✨
｡ﾟ✶ฺ︎.ヽ(*´∀︎｀*)ﾉ.✶ฺﾟ︎｡",0
287,"そういえば、忙しくて
忘れてたんですよねー

忙しいと、つい自分の事
後回しになっちゃいません？😅

チクチク..痛いような、痛く無いような..笑 よっぽど痛く無いと、痛いと思わなくなってしまった… ",0
288,"時間前だけど、グッズ空いてて、受け取らせてくれた。
ありがとう 
グランベリーパーク行こ♪♪

春畑道哉",0
289,"しえるちゃんおはよーぐると 
ファイトです👍",0
290,"ありがとうyoshikoちゃん❤️
午後もがんばってね 💗",0
291,"
ゆきさん、初めまして 
フォローありがとうございます♡
とても素敵な鶴さんに思わず反応してしたいました💕
こちら鶴丸好きすぎてコスはじめてしまったかなりのおばちゃんです。
今はツイステにもハマっですが基本とうらぶです。
色々お話出来たら嬉しいです。",0
292,"ありがとうございます 
seinaさんは梅芸のビリー・エリオット、楽しみですね😉",0
293,"マオくん朝から中国語レッスンお疲れ様でした✨
最近寒くなってきたから暖かいものが食べたいな、的な文章でしょうか？ 
私は冬はシチューとお鍋ばっかり食べてます🍲
お鍋は楽チンメニューなのでしょっちゅう作っちゃいます🙈",0
294,"こんなんあるんですね！
売り切れてるかもだけどカルディ行ったらチェックしてみよう ",0
295,こんにちは～ 今はブタクサですね～私は薬で治まってますけど、薬がないとヤバいですね😭,0
296,"信玄餅美味し〜☺️
パッパに感謝だなぁ ",0
297,"インスタ見たら2015年ユニの10番が映ってる…(名前は映ってないからrenatoかもだけど😂)
今見てるドラマにも出てて気になってた俳優さんだから、もし本当だったら嬉しいけどなあ ♡",0
298,ふふふ☺️to-maさん、ありがとうございます ✨,0
299,さきっちょの自然な笑顔いいね ,0
300,"初めて2人でお外お出かけしてきた…😭
ビビりなもんで今までチョロっとしか出かけられず🥺
戦利品は道の駅のお野菜と大好きなわかめせんべいです ♡
旦那は寝てるので1人で食します 🍴",0
301,いいですね〜 ,0
302,"島Chanさん。こんにちは ✨
私はあまり料理が得意ではないのです😅💦おかず類ではないですが学生の頃に友達がチーズケーキタルトの手作りをくれました。美味しかったです 💕後... 仕事仲間がプチメロ… ",0
303,"【豪ドル円 保有比率】※15:00更新

売り[ショート]：46.39%
買い[ロング]：53.61%

チャンスの時は、ハイレバの海外FXで儲けよう 

【豪ドル円】1万通貨の必要証拠金

・国内FX → 約31,000円
・海… ",0
304,"去年の今日、妊娠検査薬で陽性反応だった日！
去年の今頃は、新幹線、飛行機に乗りまくら日々で、今の生活が想像できなかった。
今は、自分史上最高にゆったり姫と時間を過ごせていて幸せだと思えてる 🌼価値観が145度くらい変わった💕",0
305,"どすまんさんありがとうございます 
また現場でお会いできるの楽しみです！って自分が全然行ってないだけなんですけどね笑笑",0
306,"flavor祭りか❗初めてだからめっちゃ楽しみ😆💞
お、flavor祭りの為に準備かしてるのね ﾄﾞｷﾄﾞｷ(ﾟ∀ﾟ*)(*ﾟ∀ﾟ)ﾜｸﾜｸ
俺は念願のflavor祭りずっと行きたいなと思ってたから嬉しいわ🥰この日は何としても開けないとやな‼️",0
307,Aegisさんありがとうございます 嬉しみが深い！！ ,0
308,"こんちゃ〜！
リプありがとうございます ",0
309,"2020.11.5(木)

運動会の代替として
スポーツ大会が開催されました 

約2時間という短い時間でしたが、お友だちと楽しくしている娘の姿が見れて良かったです。

お疲れ様  ",0
310,"リモラブ はまってます 美々先生かわいい💖5話楽しみ❣️ましゃの💓心音💓素敵です✨もっと長く流してくれると嬉しいです💕
BROS1991 心音 福山雅治",0
