num,feature
375,"めっちゃ アプ デ 容量 おおきい って きい て 💦 寝る とき に する こと に し た よぉ ‥ ‥ 
"
87,"その 推し は 乃木坂 の 山下 美月 ちゃん 似 で かわいい ん よ ~ 😭 
"
678,"お とん 大丈夫 だっ た ん か な ？ 😭 いろんな 詐欺 が ある の ね 😱 ｵｿﾛｼｱ 気 を つける よお お お お お お お 💪😤 
"
583,"今日 の 昼 の ニュース で 北海道 、 コロナ 100 人 越え です って よ 😱 。 終わっ た 😓 。 
"
367,"きょう は 子 を 小児 科 に つれ て こう と おもっ て た けど 木曜 定休 だ って こと に いま きづい た よ … … … … … … 仕事 早退 し た 意味 、 そして これ から 子 を ちょっと 早め に お 迎え に 行く 意味 と は … … … … … … … … … 😱😱😱 
"
196,"深夜 まで 勤務 です〜 😢 残り の ご 連絡 は 深夜 〜 明日 中 に は さ せ て 頂き ます 。 宜しく お 願い 致し ます ✧ 
"
88,"コロナ 禍 で 海外 行き たい 欲 が 溜まり に 溜まっ てる ひと ー ー 🙋 ‍♀ ️ こんな コンテスト どう です か ？ ？ 👀 これ まで バックパッカー と か し て ない … って 人 で も 大丈夫 👌 大学 生活 を 豊か に する 一 つ の イベント に なる と 思い ます 🌻 気 に なる 人 が い た … 
"
1586,"先 に 行け ば 良かっ た よ ね 💦 気づか ない で ごめん ！ 私 も もっと お 喋り し たかっ た よー 😊 
"
619,"お 知ら せ って サブ スク か な ？ 😳💙 もう 入会 の 準備 でき てる から ✊ 💙 ✨ 
"
334,"店長 が 密林 で 買っ た 充電 式 電熱 ダウン が 届い て ウッキウキ で サイズ 間違え て た よ ☺ ️ ﾊﾟﾂﾝ 💥 ﾊﾟﾂﾝ 💥 ちなみ に ホー ケイ ( 仮 ) は サイズ ぴったり でし た ☺ ️ クリスマス プレゼント に し て は 早い です よ 、 店長 😳 
"
278,"寝 たら 元気 出 まし た ！ ！ ！ みちゃ さん に いい 所 見せ たい 😤 
"
32,"舐め られ たい 欲 が 高まっ て しまっ た 🥺💦 
"
411,"浜 ちゃん こんにちは 😋 どちら も 美味しかっ た です 🎵 関東 で は なかなか 無い です から ね 🌈 
"
38,"ユリ さん ( ) っ ｵｲﾃﾞ 
"
292,"激アツ レース ばちばち 開催 中 です 😎🔥 しっかり ここ 賭け て バッチリ 回収 目指し ましょう 😤🔥🔥🔥 気配 で 抜け てる 選手 が いる の で ✊ 😎 よろしく お 願い し ます 🧚 ‍♀ ️🧚 ‍♀ ️ ✨ 🦋 常滑 11 R 15 : 38 激熱 🦋 ✨｜ アイ ちゃん 
"
1977,"嗄声 さん ✨ いや 私 より 星 7 いり ゅ ~ ~ スゴい 😂 1 パテ に 5 体 星 7 入れ て ます か ？ 私 、 それ やっ て み たら 全然 ダメ だっ た 💦 で 、 もと の 3 体 ずつ に 戻し まし た 。 慣れ てる 基本 パテ に 新しい 星 7 入れ た 感じ の 方 が やり やすかっ た で … 
"
513,"泣い て ください 😢 
"
199,"準備 し 始め た の が ２ 時 過ぎ って 事 を 考え たら 、 わりかし よく 頑張っ た か な ～ 😅 さて 、 出掛けよう か 
"
174,"🍓 郁 人 担 🍓 五 関 担 🍓 塚田 担 🍓 重岡 担 🍓 桐山 担 🍓 照 史 担 推し を いっぱい 応援 する 為 に スマホ 副業 始め ませ ん か ？ 月 30 万 以上 稼げ ます ！ 気 に なる 人 は 固 ツイ 見 て ♥ 😝 
"
515,"大好き な 妹 ちゃん と 旅行 楽しん で ね〜 🤚🏻💕 私 は 一人 で 家 の 掃除 で も する わ 😊 いっつ も 仲間 外れ だ もん ね 💕 ありがとう ❤ ️ ❤ ️ 
"
149,"新た な シン カリオン も 登場 し た ん で 、 あと いく つ か シン カリオン 登場 し たら 、 アニメ 化 し て ほしい ん です よ ね 😆😆 
"
685,"たまに 部屋 の 掃除 する と どん だけ 抜け毛 し て ん だ 💦 って なる 。 ドロップ し たら 一定 時間 で 消滅 し て 欲しい 
"
572,"ビター な 感じ が うまい 😋😋 
"
501,"すごーい 😳 ✨✨ 夢 の お 菓子 の 家 だ 🍭🍬🍫🍿🍩 ✨ で も 食べる の もったい ない 🤣🤣🤣 
"
786,"急 に 休ん だ 方 が い て ね 💧 その 後 の 時間 の 穴埋め な の だ 😱 明日 の ちなみ に 仕事 で セーブ し ながら こなし て いる よ 😅 
"
422,"これ も 保 活 の 時 ぶつかる 壁 です よ ね ・ ・ ・ 😇 私 も 今回 一 波乱 あり まし た 。 現 所属 先 から 「 医局 人事 に より 異動 予定 」 と 書い て もらう こと で 何 と か なり まし た 💦 
"
283,"作る な よ 😡 
"
105,"お 疲れ さま ‹‹\(´ ω ` )/›› ぽんぽん ( ° × ° ) www すっごい よ www シャルドネ サワー って なん か オシャン 😳💦 わたし も 買っ て み よー っ と 🤤 ♡ 今日 は どう だっ た か な ？ ？ 🥳 
"
669,"で も 油断 し てる と 胸 以外 も … 😱💦 
"
818,"はーい ！ ありがとう ござい ます 😆 
"
479,"思い出し た ❣ ️ 発表 時 の リアクション も 良かっ た です よ ね 😆👍 ちょっと 訛っ てる 所 が なん と も 味 が あっ て 大好き です 💕 
"
37,"なん と ！ うら た さん お 肉 料理 マスター し ちゃい ます か ！ 今度 ご 馳走 し て ください 😍💚💚 うら た ぬ ず キッチン 、 お 待ち し て おり ます 
"
191,"荒野 行動 　 キル 集 . 15 （ 神曲 ・ 音 ハメ ・ iPhone 勢 ・ キャラコン ） 
"
222,"こんにちは 👋😃 つばき ちゃん ( ^-^)/ 「 フラ ゲ 」 覚え まし た 😄 わさ わざ 教え て 頂き なんて 幸せ な リプ な ん だ 😊 ありがとう 😊 
"
171,"お めでとう ！ 😳💗 
"
363,"こんにちは 👋😃 ☀ ️ 午後 も 後 少し 、 頑張っ て 下さい ね 😉👍 ✨ 🍂 
"
489,"はい 😵 パピー の 間 は ビクビク さ せる こと に なる の で ホント 可哀想 です よ ね 😢 ヤツラ は ヤバイ です ね 😱 前 の 家 で 煩い の で 見かけ た 時 に 文句 言っ た ん です よ 😠 暫く 明らか に 付け狙わ れ まし た 😓 散歩 に 付い て き たり ベランダ の ゆ っ … 
"
120,"安定 の 演出 なし 😡👊 
"
752,"はじめ まし て ！ 有限 会社 スマッシュ と 申し ます 。 紙製 パッケージ の 製造 現場 から 、 日々 の 出来事 を 発信 し て いき ます ！ これ から よろしく お 願い し ます 😊 
"
400,"東京 が 😱 
"
20,"また 、 ホシ くん の カバー が 初期 不良 で 斜め に なっ て おり ます 😢 もし 難しい よう でし たら お 断り 頂い て 構い ませ ん 🙇 ‍♀ ️ 
"
333,"尊い 😇😇😇😇 
"
694,"よー 知っ と んな wwwwww 気 を 付ける ね マッマ 😢🥺 
"
1086,"そう な ん です ね 😅 そもそも 僕 の 場合 、 理屈 は わかっ てる つもり ( リターン する 時 調べ たり し た www ) です が 、 ちゃんと 出来 てる の か も 怪しい レベル な ん です 💦 … 
"
162,"まつり さん 、 お は あり です ー 。 😆 
"
757,"シゲ ちゃん 、 お めでとう 🎉 ドラマ 、 楽しみ に し て い ます 😃 加藤 シゲアキ 六 畳 間 の ピアノ マン 
"
241,"もやもや し て ロール ケーキ 2 個 食べ て しまっ た 😤 在宅 向い て ない な 、 ホント 。 
"
266,"トウヤ だけ で も どう に か し たい けど 無理 そう … 😪 
"
1360,"あ〜 〜 〜 締め切っ て た の に ふ ぁ ぼし ちゃっ た ごめん 💦💦 
"
1250,"ボケ と ボケ 封じ の 違い は ？ 😷💦 
"
570,"えー ー ー Σ ( lli д ﾟﾉ ) ﾉ そんな に か 💦 凄い ショック な ん です けど ー 🤣 で も 火 の ない 所 に 煙 は 立た ぬ と 言う し 私 も これ から 気 を 付けよ 😅 教え て くれ て ありがとう 💕 そう ！ ザラメ が 入っ て た ww ガリガリ な ん だ か 怖かっ た よ w 
"
729,"こんにちわ 🙋 玉子 サンド 😆 最近 、 炒り 玉子 に マヨネーズ 合える と 簡単 に 作れる の を 知っ て から やみ つき です 😆 ✌ ️🍳🍞 タイヤ 交換 は 混む と 二 時間 待ち と か 当たり前 に なり ます から 今日 は 超 ラッキー でし た 🎵 そちら も 交換 さ れ ます か ？ 今日 も 宜しく でーす 💕🐷😺😺 
"
75,"今週 の は 結構 コンビニ の 人 達 出 て まし た ね ！ ！ ラスト シーン で 北川 さん に も 優しく し てる の ちょっと 社長 、 、 って なり まし た 😇 突然 の りほ 呼び と あの 抱きしめ 方 は やばかっ た です 🥺 展開 めっちゃ ベタ やし ターゲット は 社長 で … 
"
1591,"しゅ きめろ 🥺🎀💦 ( ) 
"
246,"ふりふり 堂 様 、 こんにちは 😃 夕方 から 寒く なっ て き ます の で 暖かく し て お 過ごし 下さい ませ ね 🍀 
"
232,"元 同僚 の 先生 の お 家 に 娘 連れ て お 邪魔 し て き た 😁 久し ぶり だっ た から めちゃくちゃ 話し た し 、 先生 の 旦那 さん GSX - R 1000 乗 って はる から バイク の 話 も でき た し 楽しかっ たー 
"
244,"ち りん さん 、 またまた すみ ませ ん 💦 ポイピク の 方 、 リス イン お 願い でき ます か ？ 💦 
"
1277,"新しい コ が き た ✨ 日本 語 が 急 に 打て なく なっ て 、 アルファベット のみ に なっ て しまう 不 具合 で 直し 方 の 相談 し たら 、 すぐ に 交換 対応 し て くれ た ん だ けど 、 よく ある 初期 不良 みたい 。 今回 快く 交換 対応 し て くれ た から 、 これ も 初期 不良 で ダメ なら もう 諦 … 
"
1787,"ウワー ！ って 声 出 ちゃう よ ね 😂 私 も 信じ られ なく て 何 度 も 何 度 も 読み返し まし た 😭💦 少し ずつ だ けど 前進 し てる の か な ✨ 
"
851,"しほ ちゃん 、 お つかれ 可愛く て 😆 美味 そう や 食べ て み たい わ 😍👍 
"
15,"美味しい うどん 屋 さん が ある の です ね ー ✨ 近畿 地方 や 中部 地方 まだ いっ た こと の ない 場所 が たくさん あり ます 😍 いき たい なぁ ー やや 、 お こげ の 匂い し て おり ます 
"
327,"いや 僕 レベル に なる と 勝ち すぎ て 一々 リザルト 上げ なく なる ん です よ ね 😅 
"
483,"こっち に 慣れる と 東京 で 車 持つ 気 に なれ ない と 思う 〜 😁 
"
276,"有限 不 実行 は いけ ん よ うめ くん 😡😡 
"
414,"くそ ぅ 、 ねむれ ん 😫 
"
789,"お めでとう ござい ます 😇🎊 
"
604,"ありがとう 😊💕 スタンプ 意味 なかっ た か な ？ 笑 飾り は 頑張り まし た 😋 ✨ 暫く 行事 毎 ない から 張り切っ て しまっ た w 
"
247,"淳 くーん ♡ ♡ 😪 ← 眠 すぎ くん な の ？ ？ 🤣 毎 日淳 くん に 会え て うれしい よ 〜 🥺 ❤ ️ ❤ ️ ❤ ️ ⸜ ( * ˊᵕˋ * ) ⸝ ｱﾘｶﾞﾄｳ ♡ まだ お 仕事 か な ？ ？ 🤔 頑張っ て ね 😘 志 尊 淳 　 Instagram ｽﾄｰﾘｰｽﾞ 
"
413,"そんな 長い 英語 の 文章 私書 けん 😇 かりん ちゃん 頭 いい でしょ 絶対 🤤 
"
240,"るる ちゃん ありがとう 😊 本当 来月 の ため に 健康 に すごす よ 🤤 ✨ 
"
27,"お ぐり さん の 餃子 🥟 おいしい の で 850 円 です か ね 😋😋😋 
"
392,"チャーリー 👍️😳 
"
342,"やっぱり そう いう 事 な ん です か ね … そりゃ そう か 。 学校 に 残さ れる って の も 酷 です ね 😅 
"
209,"兵庫 は 、 また 昨日 以上 に 増え まし た 💦 
"
1289,"本日 体調 不良 の 為 、 お 休み させ て 頂き まし た 😢 10 日 まで い ませ ん 💦 
"
36,"もちろん です よ 😊 もらっ たら モンハン の パートナー に し て 横 で やっ て もらい ます ✌ ️ 
"
1132,"興味 本位 で 私 も 食べ て み た ん です けど お 野菜 の 青 っぽい 味 が しっかり し まし た … … 😂 笑 うち の 子 たち 軒並み ウリ 科 が ダメ な の で 口 に し た 瞬間 、 「 なるほど な 🤔💦 … … 」 と 呟い ちゃっ た 。 買う 前 に 気づけ ば よかっ た 😂 きゅうり が 食べ られる 子 は 好き か も 。 勝手 な 推測 です が 😖 
"
18,"【 Amazon アウトレット 】 に PS 4 本体 入荷 し て ます 🎮 PlayStation 4 Pro ジェット ・ ブラック 1 TB ( CUH - 7200 BB 01 ) 【 特典 】 オリジナル カスタム テーマ ( 配信 ) 40 , 679 円 （ 新品 より 3 , 29 … 
"
115,"だめ に きまっ とー やん ！ ！ そんな ん 言いよっ たら いい マインド だ ね〜 😈 悪魔 に 魂 売っ て み ない ？ っ ちか バール に スカウト さ れる ばい 🙄 心配 せん で も 、 儲けよう と せん で も いい 世界 に なる け 😉 
"
44,"あり がっ とぉ ❤ ️ クオリティー は 期待 し ない で ね 😆 
"
129,"さおり ん 、 おつ 😆💜 ありがとう ね (^ O ^) うち の 家族 、 長女 以外 4 人 全員 、 蠍座 な ん よ 😋💕 だ から 11 月 は あと 2 回 お 誕生 日 ある 🤣 🎂 三昧 😂💦 太る 太る 😭😭 小 学校 最後 だ から 楽しん で 欲しい 💜 
"
322,"遅め の 昼 ごはん いただき やす 😋 
"
